Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,goalHome,goalAway,hwinvalue,awinvalue,count
2023-01-30,Вильярреал,Райо Вальекано,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-29,Реал Мадрид,Реал Сосьедад,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-29,Сельта,Атлетик,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-29,Осасуна,Атлетико,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-29,Вальядолид,Валенсия,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-28,Хетафе,Бетис,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-28,Севилья,Эльче,3,0,H,1.0,0.0,1.0,0.0,1
2023-01-28,Жирона,Барселона,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-28,Кадис,Мальорка,2,0,H,1.0,0.0,1.0,0.0,1
2023-01-27,Альмерия,Эспаньол,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-23,Валенсия,Альмерия,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-22,Атлетик,Реал Мадрид,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-22,Барселона,Хетафе,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-22,Эльче,Осасуна,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-22,Вильярреал,Жирона,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-21,Севилья,Кадис,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-21,Атлетико,Вальядолид,3,0,H,1.0,0.0,1.0,0.0,1
2023-01-21,Эспаньол,Бетис,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-21,Райо Вальекано,Реал Сосьедад,0,2,A,0.0,1.0,0.0,1.0,1
2023-01-20,Мальорка,Сельта,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-16,Кадис,Эльче,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-15,Альмерия,Атлетико,1,1,D,1.0,1.0,0.5,0.5,1
2023-01-15,Хетафе,Эспаньол,1,1,D,1.0,1.0,0.5,0.5,1
2023-01-14,Реал Сосьедад,Атлетик,2,1,H,1.0,1.0,1.0,0.0,1
2023-01-14,Осасуна,Мальорка,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-14,Жирона,Севилья,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-14,Вальядолид,Райо Вальекано,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-13,Сельта,Вильярреал,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-09,Атлетик,Осасуна,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-08,Атлетико,Барселона,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-08,Севилья,Хетафе,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-08,Райо Вальекано,Бетис,1,2,A,1.0,1.0,0.0,1.0,1
2023-01-08,Альмерия,Реал Сосьедад,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-07,Эспаньол,Жирона,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-07,Мальорка,Вальядолид,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-07,Вильярреал,Реал Мадрид,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-06,Валенсия,Кадис,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-06,Эльче,Сельта,0,1,A,0.0,1.0,0.0,1.0,1
