Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,goalHome,goalAway,hwinvalue,awinvalue,count
2023-05-13,Специя,Милан,0,0,D,0.0,0.0,0.5,0.5,1
2023-05-13,Салернитана,Аталанта,0,0,D,0.0,0.0,0.5,0.5,1
2023-05-12,Лацио,Лечче,1,1,D,1.0,1.0,0.5,0.5,1
2023-05-08,Сассуоло,Болонья,1,1,D,1.0,1.0,0.5,0.5,1
2023-05-08,Удинезе,Сампдория,2,0,H,1.0,0.0,1.0,0.0,1
2023-05-08,Эмполи,Салернитана,1,0,H,1.0,0.0,1.0,0.0,1
2023-05-07,Лечче,Верона,0,0,D,0.0,0.0,0.5,0.5,1
2023-05-07,Наполи,Фиорентина,0,0,D,0.0,0.0,0.5,0.5,1
2023-05-07,Торино,Монца,0,0,D,0.0,0.0,0.5,0.5,1
2023-05-07,Аталанта,Ювентус,0,0,D,0.0,0.0,0.5,0.5,1
2023-05-06,Кремонезе,Специя,1,0,H,1.0,0.0,1.0,0.0,1
2023-05-06,Рома,Интер,0,1,A,0.0,1.0,0.0,1.0,1
2023-05-06,Милан,Лацио,2,0,H,1.0,0.0,1.0,0.0,1
2023-05-04,Удинезе,Наполи,1,0,H,1.0,0.0,1.0,0.0,1
2023-05-04,Эмполи,Болонья,2,0,H,1.0,0.0,1.0,0.0,1
2023-05-03,Верона,Интер,0,3,A,0.0,1.0,0.0,1.0,1
2023-05-03,Лацио,Сассуоло,1,0,H,1.0,0.0,1.0,0.0,1
2023-05-03,Милан,Кремонезе,0,0,D,0.0,0.0,0.5,0.5,1
2023-05-03,Монца,Рома,1,1,D,1.0,1.0,0.5,0.5,1
2023-05-03,Аталанта,Специя,1,1,D,1.0,1.0,0.5,0.5,1
2023-05-03,Салернитана,Фиорентина,1,1,D,1.0,1.0,0.5,0.5,1
2023-05-03,Сампдория,Торино,0,1,A,0.0,1.0,0.0,1.0,1
2023-05-03,Ювентус,Лечче,2,1,H,1.0,1.0,1.0,0.0,1
2023-04-30,Болонья,Ювентус,1,0,H,1.0,0.0,1.0,0.0,1
2023-04-30,Фиорентина,Сампдория,1,0,H,1.0,0.0,1.0,0.0,1
2023-04-30,Кремонезе,Верона,1,0,H,1.0,0.0,1.0,0.0,1
2023-04-30,Наполи,Салернитана,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-30,Сассуоло,Эмполи,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-30,Интер,Лацио,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-29,Торино,Аталанта,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-29,Рома,Милан,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-28,Специя,Монца,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-28,Лечче,Удинезе,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-24,Аталанта,Рома,1,0,H,1.0,0.0,1.0,0.0,1
2023-04-23,Ювентус,Наполи,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-23,Милан,Лечче,1,0,H,1.0,0.0,1.0,0.0,1
2023-04-23,Монца,Фиорентина,2,2,D,1.0,1.0,0.5,0.5,1
2023-04-23,Удинезе,Кремонезе,3,0,H,1.0,0.0,1.0,0.0,1
2023-04-23,Эмполи,Интер,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-22,Сампдория,Специя,1,0,H,1.0,0.0,1.0,0.0,1
2023-04-22,Лацио,Торино,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-22,Салернитана,Сассуоло,2,0,H,1.0,0.0,1.0,0.0,1
2023-04-21,Верона,Болонья,1,0,H,1.0,0.0,1.0,0.0,1
2023-04-17,Фиорентина,Аталанта,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-16,Рома,Удинезе,1,0,H,1.0,0.0,1.0,0.0,1
2023-04-16,Сассуоло,Ювентус,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-16,Торино,Салернитана,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-16,Лечче,Сампдория,1,0,H,1.0,0.0,1.0,0.0,1
2023-04-15,Интер,Монца,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-15,Наполи,Верона,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-15,Болонья,Милан,1,1,D,1.0,1.0,0.5,0.5,1
2023-04-14,Специя,Лацио,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-14,Кремонезе,Эмполи,1,0,H,1.0,0.0,1.0,0.0,1
2023-04-08,Лацио,Ювентус,1,1,D,1.0,1.0,0.5,0.5,1
2023-04-08,Верона,Сассуоло,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-08,Торино,Рома,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-08,Аталанта,Болонья,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-08,Сампдория,Кремонезе,1,1,D,1.0,1.0,0.5,0.5,1
2023-04-08,Фиорентина,Специя,1,1,D,1.0,1.0,0.5,0.5,1
2023-04-08,Удинезе,Монца,1,0,H,1.0,0.0,1.0,0.0,1
2023-04-07,Милан,Эмполи,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-07,Лечче,Наполи,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-07,Салернитана,Интер,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-03,Сассуоло,Торино,1,0,H,1.0,0.0,1.0,0.0,1
2023-04-03,Эмполи,Лечче,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-02,Наполи,Милан,0,2,A,0.0,1.0,0.0,1.0,1
2023-04-02,Рома,Сампдория,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-02,Монца,Лацио,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-02,Специя,Салернитана,0,1,A,0.0,1.0,0.0,1.0,1
2023-04-02,Болонья,Удинезе,2,0,H,1.0,0.0,1.0,0.0,1
2023-04-01,Ювентус,Верона,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-01,Интер,Фиорентина,0,0,D,0.0,0.0,0.5,0.5,1
2023-04-01,Кремонезе,Аталанта,0,1,A,0.0,1.0,0.0,1.0,1
2023-03-19,Интер,Ювентус,0,1,A,0.0,1.0,0.0,1.0,1
2023-03-19,Лацио,Рома,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-19,Торино,Наполи,0,2,A,0.0,1.0,0.0,1.0,1
2023-03-19,Фиорентина,Лечче,1,0,H,1.0,0.0,1.0,0.0,1
2023-03-19,Сампдория,Верона,2,0,H,1.0,0.0,1.0,0.0,1
2023-03-18,Удинезе,Милан,2,1,H,1.0,1.0,1.0,0.0,1
2023-03-18,Салернитана,Болонья,1,1,D,1.0,1.0,0.5,0.5,1
2023-03-18,Монца,Кремонезе,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-17,Аталанта,Эмполи,0,1,A,0.0,1.0,0.0,1.0,1
2023-03-17,Сассуоло,Специя,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-13,Милан,Салернитана,1,0,H,1.0,0.0,1.0,0.0,1
2023-03-12,Ювентус,Сампдория,2,2,D,1.0,1.0,0.5,0.5,1
2023-03-12,Рома,Сассуоло,1,3,A,1.0,1.0,0.0,1.0,1
2023-03-12,Верона,Монца,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-12,Кремонезе,Фиорентина,0,1,A,0.0,1.0,0.0,1.0,1
2023-03-12,Лечче,Торино,0,2,A,0.0,1.0,0.0,1.0,1
2023-03-11,Болонья,Лацио,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-11,Наполи,Аталанта,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-11,Эмполи,Удинезе,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-10,Специя,Интер,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-06,Торино,Болонья,1,0,H,1.0,0.0,1.0,0.0,1
2023-03-06,Сассуоло,Кремонезе,2,0,H,1.0,0.0,1.0,0.0,1
2023-03-05,Рома,Ювентус,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-05,Интер,Лечче,1,0,H,1.0,0.0,1.0,0.0,1
2023-03-05,Сампдория,Салернитана,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-05,Специя,Верона,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-04,Фиорентина,Милан,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-04,Аталанта,Удинезе,0,0,D,0.0,0.0,0.5,0.5,1
2023-03-04,Монца,Эмполи,1,0,H,1.0,0.0,1.0,0.0,1
2023-03-03,Наполи,Лацио,0,0,D,0.0,0.0,0.5,0.5,1
2023-02-28,Ювентус,Торино,2,2,D,1.0,1.0,0.5,0.5,1
2023-02-28,Кремонезе,Рома,1,0,H,1.0,0.0,1.0,0.0,1
2023-02-27,Лацио,Сампдория,0,0,D,0.0,0.0,0.5,0.5,1
2023-02-27,Верона,Фиорентина,0,2,A,0.0,1.0,0.0,1.0,1
2023-02-26,Милан,Аталанта,1,0,H,1.0,0.0,1.0,0.0,1
2023-02-26,Удинезе,Специя,1,1,D,1.0,1.0,0.5,0.5,1
2023-02-26,Салернитана,Монца,0,0,D,0.0,0.0,0.5,0.5,1
2023-02-26,Болонья,Интер,0,0,D,0.0,0.0,0.5,0.5,1
2023-02-25,Лечче,Сассуоло,0,0,D,0.0,0.0,0.5,0.5,1
2023-02-25,Эмполи,Наполи,0,2,A,0.0,1.0,0.0,1.0,1
2023-02-20,Торино,Кремонезе,1,0,H,1.0,0.0,1.0,0.0,1
2023-02-19,Рома,Верона,1,0,H,1.0,0.0,1.0,0.0,1
2023-02-19,Специя,Ювентус,0,1,A,0.0,1.0,0.0,1.0,1
2023-02-19,Салернитана,Лацио,0,0,D,0.0,0.0,0.5,0.5,1
2023-02-19,Фиорентина,Эмполи,0,1,A,0.0,1.0,0.0,1.0,1
2023-02-19,Аталанта,Лечче,0,1,A,0.0,1.0,0.0,1.0,1
2023-02-18,Интер,Удинезе,1,1,D,1.0,1.0,0.5,0.5,1
2023-02-18,Монца,Милан,0,1,A,0.0,1.0,0.0,1.0,1
2023-02-18,Сампдория,Болонья,0,1,A,0.0,1.0,0.0,1.0,1
2023-02-17,Сассуоло,Наполи,0,2,A,0.0,1.0,0.0,1.0,1
2023-02-13,Сампдория,Интер,0,0,D,0.0,0.0,0.5,0.5,1
2023-02-13,Верона,Салернитана,1,0,H,1.0,0.0,1.0,0.0,1
2023-02-12,Наполи,Кремонезе,1,0,H,1.0,0.0,1.0,0.0,1
2023-02-12,Ювентус,Фиорентина,1,0,H,1.0,0.0,1.0,0.0,1
2023-02-12,Болонья,Монца,0,1,A,0.0,1.0,0.0,1.0,1
2023-02-12,Удинезе,Сассуоло,2,2,D,1.0,1.0,0.5,0.5,1
2023-02-11,Лацио,Аталанта,0,1,A,0.0,1.0,0.0,1.0,1
2023-02-11,Лечче,Рома,1,1,D,1.0,1.0,0.5,0.5,1
2023-02-11,Эмполи,Специя,0,2,A,0.0,1.0,0.0,1.0,1
2023-02-10,Милан,Торино,0,0,D,0.0,0.0,0.5,0.5,1
2023-02-07,Салернитана,Ювентус,0,2,A,0.0,1.0,0.0,1.0,1
2023-02-06,Монца,Сампдория,1,1,D,1.0,1.0,0.5,0.5,1
2023-02-06,Верона,Лацио,0,1,A,0.0,1.0,0.0,1.0,1
2023-02-05,Интер,Милан,1,0,H,1.0,0.0,1.0,0.0,1
2023-02-05,Фиорентина,Болонья,1,1,D,1.0,1.0,0.5,0.5,1
2023-02-05,Торино,Удинезе,0,0,D,0.0,0.0,0.5,0.5,1
2023-02-05,Специя,Наполи,0,0,D,0.0,0.0,0.5,0.5,1
2023-02-04,Сассуоло,Аталанта,0,0,D,0.0,0.0,0.5,0.5,1
2023-02-04,Рома,Эмполи,2,0,H,1.0,0.0,1.0,0.0,1
2023-02-04,Кремонезе,Лечче,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-30,Удинезе,Верона,1,1,D,1.0,1.0,0.5,0.5,1
2023-01-29,Наполи,Рома,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-29,Лацио,Фиорентина,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-29,Ювентус,Монца,0,2,A,0.0,1.0,0.0,1.0,1
2023-01-29,Милан,Сассуоло,1,3,A,1.0,1.0,0.0,1.0,1
2023-01-28,Аталанта,Сампдория,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-28,Кремонезе,Интер,1,1,D,1.0,1.0,0.5,0.5,1
2023-01-28,Эмполи,Торино,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-27,Лечче,Салернитана,1,2,A,1.0,1.0,0.0,1.0,1
2023-01-27,Болонья,Специя,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-24,Лацио,Милан,2,0,H,1.0,0.0,1.0,0.0,1
2023-01-23,Интер,Эмполи,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-23,Болонья,Кремонезе,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-22,Ювентус,Аталанта,2,1,H,1.0,1.0,1.0,0.0,1
2023-01-22,Специя,Рома,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-22,Монца,Сассуоло,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-22,Сампдория,Удинезе,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-21,Фиорентина,Торино,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-21,Салернитана,Наполи,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-21,Верона,Лечче,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-16,Эмполи,Сампдория,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-15,Рома,Фиорентина,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-15,Аталанта,Салернитана,5,1,H,1.0,1.0,1.0,0.0,1
2023-01-15,Торино,Специя,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-15,Удинезе,Болонья,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-15,Сассуоло,Лацио,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-14,Интер,Верона,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-14,Лечче,Милан,2,0,H,1.0,0.0,1.0,0.0,1
2023-01-14,Кремонезе,Монца,0,2,A,0.0,1.0,0.0,1.0,1
2023-01-13,Наполи,Ювентус,2,1,H,1.0,1.0,1.0,0.0,1
2023-01-09,Болонья,Аталанта,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-09,Верона,Кремонезе,2,0,H,1.0,0.0,1.0,0.0,1
2023-01-08,Милан,Рома,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-08,Сампдория,Наполи,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-08,Лацио,Эмполи,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-08,Специя,Лечче,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-08,Салернитана,Торино,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-07,Монца,Интер,1,2,A,1.0,1.0,0.0,1.0,1
2023-01-07,Ювентус,Удинезе,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-07,Фиорентина,Сассуоло,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-04,Интер,Наполи,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-04,Удинезе,Эмполи,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-04,Кремонезе,Ювентус,0,0,D,0.0,0.0,0.5,0.5,1
2023-01-04,Фиорентина,Монца,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-04,Лечче,Лацио,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-04,Рома,Болонья,1,0,H,1.0,0.0,1.0,0.0,1
2023-01-04,Специя,Аталанта,2,0,H,1.0,0.0,1.0,0.0,1
2023-01-04,Торино,Верона,0,1,A,0.0,1.0,0.0,1.0,1
2023-01-04,Салернитана,Милан,0,2,A,0.0,1.0,0.0,1.0,1
2023-01-04,Сассуоло,Сампдория,0,2,A,0.0,1.0,0.0,1.0,1
2022-11-13,Ювентус,Лацио,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-13,Милан,Фиорентина,1,1,D,1.0,1.0,0.5,0.5,1
2022-11-13,Верона,Специя,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-13,Монца,Салернитана,2,0,H,1.0,0.0,1.0,0.0,1
2022-11-13,Рома,Торино,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-13,Аталанта,Интер,1,1,D,1.0,1.0,0.5,0.5,1
2022-11-12,Болонья,Сассуоло,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-12,Сампдория,Лечче,0,1,A,0.0,1.0,0.0,1.0,1
2022-11-12,Наполи,Удинезе,2,0,H,1.0,0.0,1.0,0.0,1
2022-11-11,Эмполи,Кремонезе,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-10,Лацио,Монца,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-10,Верона,Ювентус,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-09,Интер,Болонья,3,1,H,1.0,1.0,1.0,0.0,1
2022-11-09,Торино,Сампдория,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-09,Фиорентина,Салернитана,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-09,Лечче,Аталанта,2,1,H,1.0,1.0,1.0,0.0,1
2022-11-09,Сассуоло,Рома,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-08,Кремонезе,Милан,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-08,Наполи,Эмполи,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-08,Специя,Удинезе,1,1,D,1.0,1.0,0.5,0.5,1
2022-11-06,Ювентус,Интер,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-06,Рома,Лацио,0,1,A,0.0,1.0,0.0,1.0,1
2022-11-06,Монца,Верона,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-06,Сампдория,Фиорентина,0,1,A,0.0,1.0,0.0,1.0,1
2022-11-06,Болонья,Торино,0,1,A,0.0,1.0,0.0,1.0,1
2022-11-05,Милан,Специя,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-05,Аталанта,Наполи,1,2,A,1.0,1.0,0.0,1.0,1
2022-11-05,Салернитана,Кремонезе,2,1,H,1.0,1.0,1.0,0.0,1
2022-11-05,Эмполи,Сассуоло,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-04,Удинезе,Лечче,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-31,Монца,Болонья,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-31,Верона,Рома,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-30,Торино,Милан,2,0,H,1.0,0.0,1.0,0.0,1
2022-10-30,Лацио,Салернитана,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-30,Кремонезе,Удинезе,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-30,Специя,Фиорентина,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-30,Эмполи,Аталанта,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-29,Интер,Сампдория,2,0,H,1.0,0.0,1.0,0.0,1
2022-10-29,Лечче,Ювентус,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-29,Наполи,Сассуоло,3,0,H,1.0,0.0,1.0,0.0,1
2022-10-24,Сассуоло,Верона,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-24,Кремонезе,Сампдория,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-23,Рома,Наполи,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-23,Аталанта,Лацио,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-23,Болонья,Лечче,2,0,H,1.0,0.0,1.0,0.0,1
2022-10-23,Удинезе,Торино,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-22,Фиорентина,Интер,1,2,A,1.0,1.0,0.0,1.0,1
2022-10-22,Милан,Монца,2,0,H,1.0,0.0,1.0,0.0,1
2022-10-22,Салернитана,Специя,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-21,Ювентус,Эмполи,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-17,Лечче,Фиорентина,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-17,Сампдория,Рома,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-16,Верона,Милан,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-16,Наполи,Болонья,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-16,Лацио,Удинезе,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-16,Специя,Кремонезе,2,1,H,1.0,1.0,1.0,0.0,1
2022-10-16,Интер,Салернитана,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-15,Аталанта,Сассуоло,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-15,Торино,Ювентус,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-15,Эмполи,Монца,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-10,Фиорентина,Лацио,0,2,A,0.0,1.0,0.0,1.0,1
2022-10-09,Рома,Лечче,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-09,Кремонезе,Наполи,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-09,Монца,Специя,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-09,Салернитана,Верона,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-09,Удинезе,Аталанта,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-09,Торино,Эмполи,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-08,Болонья,Сампдория,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-08,Милан,Ювентус,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-08,Сассуоло,Интер,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-03,Верона,Удинезе,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-02,Ювентус,Болонья,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-02,Аталанта,Фиорентина,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-02,Лечче,Кремонезе,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-02,Сампдория,Монца,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-02,Сассуоло,Салернитана,2,0,H,1.0,0.0,1.0,0.0,1
2022-10-02,Лацио,Специя,2,0,H,1.0,0.0,1.0,0.0,1
2022-10-01,Эмполи,Милан,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-01,Интер,Рома,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-01,Наполи,Торино,3,1,H,1.0,1.0,1.0,0.0,1
2022-09-18,Милан,Наполи,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-18,Рома,Аталанта,0,1,A,0.0,1.0,0.0,1.0,1
2022-09-18,Кремонезе,Лацио,0,3,A,0.0,1.0,0.0,1.0,1
2022-09-18,Монца,Ювентус,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-18,Фиорентина,Верона,1,0,H,1.0,0.0,1.0,0.0,1
2022-09-18,Удинезе,Интер,1,1,D,1.0,1.0,0.5,0.5,1
2022-09-17,Торино,Сассуоло,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-17,Специя,Сампдория,1,1,D,1.0,1.0,0.5,0.5,1
2022-09-17,Болонья,Эмполи,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-16,Салернитана,Лечче,0,1,A,0.0,1.0,0.0,1.0,1
2022-09-12,Эмполи,Рома,1,1,D,1.0,1.0,0.5,0.5,1
2022-09-11,Ювентус,Салернитана,0,2,A,0.0,1.0,0.0,1.0,1
2022-09-11,Лацио,Верона,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-11,Болонья,Фиорентина,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-11,Лечче,Монца,0,1,A,0.0,1.0,0.0,1.0,1
2022-09-11,Сассуоло,Удинезе,1,0,H,1.0,0.0,1.0,0.0,1
2022-09-11,Аталанта,Кремонезе,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-10,Сампдория,Милан,0,1,A,0.0,1.0,0.0,1.0,1
2022-09-10,Интер,Торино,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-10,Наполи,Специя,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-05,Торино,Лечче,1,0,H,1.0,0.0,1.0,0.0,1
2022-09-05,Монца,Аталанта,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-05,Салернитана,Эмполи,1,1,D,1.0,1.0,0.5,0.5,1
2022-09-04,Удинезе,Рома,1,0,H,1.0,0.0,1.0,0.0,1
2022-09-04,Верона,Сампдория,2,1,H,1.0,1.0,1.0,0.0,1
2022-09-04,Специя,Болонья,1,1,D,1.0,1.0,0.5,0.5,1
2022-09-04,Кремонезе,Сассуоло,0,0,D,0.0,0.0,0.5,0.5,1
2022-09-03,Лацио,Наполи,1,1,D,1.0,1.0,0.5,0.5,1
2022-09-03,Милан,Интер,1,1,D,1.0,1.0,0.5,0.5,1
2022-09-03,Фиорентина,Ювентус,1,1,D,1.0,1.0,0.5,0.5,1
